Penetrance,CaseCars,ControlCars,TotControls,TotCases,Scenario
0.05,0,0,7585256,76618,1
0.05,13,256,7805912,78858,1
0.05,0,0,6773707,68421,1
0.05,1749,33244,7275487,74902,1
0.05,955,18152,7242037,73923,1
0.05,28,541,8033937,81173,1
0.05,1417,26941,7316140,75045,1
0.05,0,0,6256145,63193,1
0.05,0,0,7180805,72533,1
0.05,654,12434,6183068,62983,1
0.05,722,13724,6634733,67600,1
0.05,266,5059,6625254,67136,1
0.05,0,0,7818260,78972,1
0.05,0,0,6816164,68850,1
0.05,0,0,6491026,65565,1
0.05,0,0,6882737,69522,1
0.05,0,0,7807767,78866,1
0.05,0,0,7136875,72089,1
0.05,0,0,8300770,83846,1
0.05,582,11076,7682040,78066,1
0.05,0,0,7831449,79105,1
0.05,349,6650,7710133,78161,1
0.05,0,0,8065817,81472,1
0.05,0,0,6734615,68026,1
0.05,0,0,7164571,72369,1
0.05,0,0,6610542,66773,1
0.05,873,16587,6130302,62627,1
0.05,0,0,7024804,70957,1
0.05,143,2731,6495772,65729,1
0.05,0,0,7191810,72644,1
0.05,3034,57660,7063656,73801,1
0.05,0,0,6999621,70703,1
0.05,1169,22212,7312779,74811,1
0.05,0,0,7250548,73237,1
0.05,0,0,7270953,73443,1
0.05,0,0,7634359,77114,1
0.05,0,0,7126058,71980,1
0.05,1991,37844,7922524,81634,1
0.05,183,3477,6169376,62464,1
0.05,0,0,7748924,78271,1
0.05,0,0,6943881,70140,1
0.05,1161,22064,6641393,68022,1
0.05,363,6903,7337414,74408,1
0.05,1393,26479,8002603,81959,1
0.05,0,0,7817556,78965,1
0.05,16,307,7409737,74858,1
0.05,0,0,7167347,72397,1
0.05,0,0,6885292,69548,1
0.05,0,0,6506007,65717,1
0.05,0,0,6614449,66812,1
0.05,58,1112,7030096,71057,1
0.05,0,0,6665838,67331,1
0.05,0,0,6795185,68638,1
0.05,0,0,7729369,78074,1
0.05,407,7740,7734748,78457,1
0.05,1333,25335,7237829,74186,1
0.05,0,0,7089734,71613,1
0.05,0,0,7439175,75143,1
0.05,603,11476,6602923,67183,1
0.05,1297,24662,6942766,71176,1
0.05,504,9587,7338084,74529,1
0.05,0,0,7901569,79813,1
0.05,287,5453,7903388,80064,1
0.05,495,9422,7517388,76333,1
0.05,154,2945,7631429,77209,1
0.05,0,0,6731701,67996,1
0.05,0,0,7388795,74634,1
0.05,0,0,6365001,64292,1
0.05,0,0,7837592,79167,1
0.05,0,0,6921823,69917,1
0.05,1129,21470,7758402,79279,1
0.05,1134,21549,6985091,71472,1
0.05,326,6210,7215873,73150,1
0.05,0,0,7098915,71706,1
0.05,648,12320,6796292,69172,1
0.05,0,0,7464968,75403,1
0.05,0,0,6075629,61369,1
0.05,0,0,6803535,68722,1
0.05,0,0,7055348,71266,1
0.05,187,3564,7369811,74593,1
0.05,0,0,6863926,69332,1
0.05,1252,23799,6679567,68481,1
0.05,1423,27052,6938997,71240,1
0.05,1244,23640,7854793,80346,1
0.05,0,0,7728915,78069,1
0.05,563,10711,6841616,69562,1
0.05,0,0,6596075,66627,1
0.05,277,5269,6188093,62729,1
0.05,2009,38189,8484131,87321,1
0.05,0,0,6905117,69748,1
0.05,185,3528,7623979,77159,1
0.05,110,2096,6971604,70509,1
0.05,1496,28443,7049387,72414,1
0.05,3521,66911,6675460,70274,1
0.05,1428,27148,6476251,66570,1
0.05,967,18391,7385242,75379,1
0.05,206,3926,7429162,75208,1
0.05,0,0,7718369,77963,1
0.05,2720,51698,8053351,83544,1
0.05,541,10296,5925843,60293,1
0.05,31,593,7743379,78240,1
0.05,1026,19506,6292524,64389,1
0.05,0,0,8271189,83547,1
0.05,0,0,6600836,66675,1
0.05,1252,23791,6988052,71598,1
0.05,280,5338,6718616,68090,1
0.05,2664,50631,7566091,78577,1
0.05,0,0,6979874,70503,1
0.05,0,0,7478390,75539,1
0.05,26,501,7379259,74558,1
0.05,0,0,6960298,70306,1
0.05,0,0,7351726,74259,1
0.05,0,0,7177372,72498,1
0.05,154,2934,7469852,75577,1
0.05,0,0,8238030,83212,1
0.05,0,0,6508516,65742,1
0.05,911,17319,6922491,70660,1
0.05,2638,50128,7111791,73967,1
0.05,720,13696,6894919,70227,1
0.05,0,0,6472437,65378,1
0.05,58,1103,7105717,71821,1
0.05,1082,20575,6765935,69216,1
0.05,12,244,6788803,68583,1
0.05,1759,33431,7475597,76932,1
0.05,0,0,7464910,75403,1
0.05,284,5398,6542790,66318,1
0.05,0,0,7825546,79045,1
0.05,398,7574,6947800,70501,1
0.05,1548,29415,7773292,79768,1
0.05,0,0,7609392,76862,1
0.05,0,0,6208981,62716,1
0.05,0,0,7923854,80038,1
0.05,841,15996,6528361,66622,1
0.05,0,0,6812303,68811,1
0.05,90,1718,7369712,74514,1
0.05,0,0,6788996,68575,1
0.05,0,0,7305438,73792,1
0.05,0,0,7748197,78264,1
0.05,264,5029,6343759,64291,1
0.05,764,14526,7027160,71598,1
0.05,0,0,7030116,71011,1
0.05,1812,34438,6599969,68130,1
0.05,223,4248,6873265,69607,1
0.05,355,6763,6329295,64218,1
0.05,181,3447,7063454,71494,1
0.05,0,0,6798726,68674,1
0.05,0,0,6967433,70378,1
0.05,0,0,6280228,63436,1
0.05,675,12834,6975710,71007,1
0.05,259,4935,6233476,63173,1
0.05,1596,30338,7448114,76523,1
0.05,0,0,7792437,78711,1
0.05,34,655,7950680,80337,1
0.05,125,2386,6366899,64413,1
0.05,0,0,7298611,73723,1
0.05,246,4676,7033969,71248,1
0.05,868,16493,7639763,77870,1
0.05,0,0,6579738,66462,1
0.05,0,0,7588529,76651,1
0.05,1267,24088,6951880,71244,1
0.05,252,4801,7004049,70951,1
0.05,0,0,8289891,83736,1
0.05,354,6734,6858030,69559,1
0.05,79,1509,7406184,74873,1
0.05,1222,23219,7123599,72943,1
0.05,2473,47005,6995625,72661,1
0.05,1498,28463,7510023,77069,1
0.05,0,0,7017337,70882,1
0.05,0,0,8053108,81344,1
0.05,317,6039,8059904,81669,1
0.05,0,0,7256831,73301,1
0.05,783,14880,6223982,63501,1
0.05,0,0,7639355,77165,1
0.05,0,0,7446871,75220,1
0.05,393,7486,7455630,75626,1
0.05,0,0,7040738,71118,1
0.05,0,0,6981426,70519,1
0.05,0,0,7450916,75261,1
0.05,0,0,6505815,65715,1
0.05,1002,19052,7035207,71872,1
0.05,1292,24548,7448489,76281,1
0.05,250,4765,6626542,67136,1
0.05,0,0,6998009,70686,1
0.05,564,10722,6881889,69969,1
0.05,8,169,7911472,79920,1
0.05,1195,22724,6352243,65129,1
0.05,0,0,7443218,75184,1
0.05,374,7107,7910290,80204,1
0.05,13,249,7674988,77535,1
0.05,1767,33588,7092573,73069,1
0.05,0,0,5990461,60509,1
0.05,1413,26848,6339197,65174,1
0.05,0,0,7958223,80386,1
0.05,0,0,7028942,70999,1
0.05,76,1463,7038878,71160,1
0.05,2278,43294,7106511,73623,1
0.05,819,15568,6948560,70849,1
0.05,0,0,7585816,76624,1
0.05,0,0,7034830,71058,1
0.05,327,6222,8512772,86251,1
0.05,943,17931,6770753,69153,1
0.05,1501,28528,7573031,77708,1
0.05,2580,49030,6542880,68174,1
0.05,0,0,7039563,71106,1
0.05,1334,25357,8320872,85127,1
0.05,0,0,7396407,74711,1
0.05,16,311,6551665,66191,1
0.05,0,0,7031273,71022,1
0.05,903,17173,6997913,71415,1
0.05,540,10268,7054676,71695,1
0.05,696,13240,7466694,75983,1
0.05,0,0,7667912,77453,1
0.05,0,0,7300400,73741,1
0.05,0,0,6792452,68610,1
0.05,0,0,6953370,70236,1
0.05,0,0,7064650,71360,1
0.05,0,0,6815414,68842,1
0.05,246,4678,7095048,71865,1
0.05,0,0,7732733,78108,1
0.05,0,0,7750393,78286,1
0.05,0,0,7741495,78196,1
0.05,0,0,7279933,73534,1
0.05,674,12821,7241692,73692,1
0.05,191,3637,6881602,69665,1
0.05,0,0,6725456,67933,1
0.05,0,0,6912743,69825,1
0.05,0,0,6663132,67304,1
0.05,0,0,8122084,82041,1
0.05,0,0,6518840,65846,1
0.05,509,9674,7116978,72299,1
0.05,1003,19076,7158417,73117,1
0.05,938,17841,5987561,61238,1
0.05,0,0,7125663,71976,1
0.05,0,0,7142256,72143,1
0.05,0,0,6880315,69498,1
0.05,751,14270,6691207,68194,1
0.05,2698,51279,7563014,78574,1
0.05,0,0,7314084,73879,1
0.05,405,7713,7271185,73773,1
0.05,2552,48506,7441110,77224,1
0.05,0,0,7019251,70901,1
0.05,644,12239,7005649,71284,1
0.05,0,0,7249685,73229,1
0.05,991,18841,7525149,76812,1
0.05,0,0,6948778,70189,1
0.05,1071,20356,7271387,74313,1
0.05,0,0,6660900,67281,1
0.05,27,529,6545239,66135,1
0.05,0,0,7747198,78254,1
0.05,579,11014,7810944,79366,1
0.05,0,0,7039497,71106,1
0.05,671,12767,7596245,77271,1
0.05,0,0,7039563,71106,1
0.05,498,9479,6500504,66063,1
0.05,295,5608,6963770,70579,1
0.05,0,0,6653208,67204,1
0.05,0,0,6686628,67541,1
0.05,1585,30133,7338062,75402,1
0.05,159,3025,8815082,89169,1
0.05,204,3884,7199303,72884,1
0.05,1030,19589,7085252,72400,1
0.05,0,0,5901278,59608,1
0.05,523,9951,7764202,78848,1
0.05,0,0,7612694,76895,1
0.05,1294,24590,6820831,69942,1
0.05,1058,20121,7150083,73077,1
0.05,0,0,7282662,73562,1
0.05,0,0,7242349,73155,1
0.05,0,0,7982926,80635,1
0.05,605,11509,6359493,64726,1
0.05,291,5535,6863653,69564,1
0.05,1046,19884,6849407,70031,1
0.05,26,507,6898539,69703,1
0.05,175,3339,7725740,78179,1
0.05,1083,20577,7743670,79094,1
0.05,97,1847,7586658,76711,1
0.05,234,4465,7347349,74404,1
0.05,274,5218,7267872,73634,1
0.05,0,0,8203189,82860,1
0.05,405,7706,8148079,82630,1
0.05,0,0,7480509,75560,1
0.05,463,8811,7539549,76531,1
0.05,0,0,7251052,73242,1
0.05,0,0,7406082,74808,1
0.05,55,1062,6830484,69039,1
0.05,0,0,7142443,72145,1
0.05,953,18107,7109167,72579,1
0.05,799,15181,6517214,66476,1
0.05,0,0,6490062,65556,1
0.05,262,4989,7324157,74192,1
0.05,0,0,6965928,70362,1
0.05,428,8148,7609842,77212,1
0.05,0,0,7305413,73792,1
0.05,306,5815,6981363,70766,1
0.05,0,0,7891806,79715,1
0.05,0,0,7355784,74300,1
0.05,0,0,6663665,67309,1
0.05,0,0,6565231,66315,1
0.05,1255,23852,5818971,59791,1
0.05,0,0,6725673,67936,1
0.05,233,4429,7442814,75368,1
0.05,198,3768,7030766,71177,1
0.05,247,4694,7621503,77184,1
0.05,0,0,7109796,71816,1
0.05,336,6403,6757430,68528,1
0.05,173,3303,7455482,75447,1
0.05,1210,22991,5473010,56260,1
0.05,760,14458,8281493,84265,1
0.05,0,0,7498635,75743,1
0.05,168,3209,7551674,76415,1
0.05,0,0,6999043,70697,1
0.05,1032,19609,6744492,68960,1
0.05,18,359,7127110,72005,1
0.05,963,18308,6939353,70872,1
0.05,90,1721,7246396,73268,1
0.05,0,0,6551802,66179,1
0.05,195,3724,8430714,85316,1
0.05,226,4299,6991885,70807,1
0.05,2647,50300,7128790,74146,1
0.05,0,0,7516760,75926,1
0.05,326,6194,6313377,64034,1
0.05,0,0,6118963,61807,1
0.05,35,666,6275118,63413,1
0.05,507,9647,6753480,68626,1
0.05,0,0,8441611,85268,1
0.05,812,15429,7385583,75258,1
0.05,0,0,6919383,69892,1
0.05,752,14291,7019597,71512,1
0.05,821,15614,6413220,65443,1
0.05,0,0,7330776,74048,1
0.05,0,0,6324681,63885,1
0.05,0,0,6689843,67574,1
0.05,774,14725,7219788,73552,1
0.05,40,779,6649653,67200,1
0.05,0,0,7935682,80158,1
0.05,406,7721,7319635,74263,1
0.05,0,0,6619109,66859,1
0.05,117,2235,5982335,60522,1
0.05,0,0,7438115,75132,1
0.05,689,13098,7627984,77607,1
0.05,40,778,7983775,80676,1
0.05,0,0,6325438,63893,1
0.05,600,11416,6966371,70852,1
0.05,801,15232,7520593,76612,1
0.05,0,0,6512478,65782,1
0.05,0,0,7444591,75197,1
0.05,0,0,6504514,65702,1
0.05,392,7454,7044599,71474,1
0.05,421,8005,6959121,70634,1
0.05,0,0,6335983,63999,1
0.05,12,236,6280237,63446,1
0.05,0,0,6075466,61368,1
0.05,0,0,7472320,75477,1
0.05,118,2246,6690102,67672,1
0.05,0,0,7675215,77527,1
0.05,0,0,7162249,72345,1
0.05,565,10751,6584606,66967,1
0.05,0,0,6419868,64847,1
0.05,1213,23050,6821926,69888,1
0.05,1851,35185,6962652,71825,1
0.05,0,0,6941882,70120,1
0.05,566,10755,7600379,77228,1
0.05,1945,36964,7293061,75238,1
0.05,1110,21102,7145681,73075,1
0.05,0,0,7238546,73116,1
0.05,0,0,7006049,70768,1
0.05,352,6707,7065343,71651,1
0.05,289,5506,6686509,67773,1
0.05,110,2093,7167970,72492,1
0.05,0,0,6927045,69970,1
0.05,0,0,6918634,69885,1
0.05,0,0,7100112,71718,1
0.05,247,4712,6187368,62698,1
0.05,111,2127,7345664,74288,1
0.05,0,0,7535429,76115,1
0.05,731,13891,7272197,74047,1
0.05,1257,23890,7308344,74837,1
0.05,0,0,6933216,70032,1
0.05,744,14140,6817903,69468,1
0.05,437,8319,6821774,69259,1
0.05,31,607,6964594,70374,1
0.05,326,6197,7107086,72052,1
0.05,300,5701,7643575,77450,1
0.05,0,0,7098542,71702,1
0.05,211,4010,6602603,66863,1
0.05,0,0,7109582,71813,1
0.05,635,12077,6734243,68535,1
0.05,1187,22568,7931696,81077,1
0.05,0,0,6631038,66980,1
0.05,355,6758,6221501,63130,1
0.05,0,0,6927422,69973,1
0.05,782,14876,6108569,62334,1
0.05,599,11391,6859572,69772,1
0.05,0,0,7413826,74887,1
0.05,0,0,6976064,70465,1
0.05,0,0,7230075,73031,1
0.05,2646,50287,7050294,73353,1
0.05,1632,31022,7114119,73178,1
0.05,0,0,7144167,72163,1
0.05,1310,24902,6865154,70403,1
0.05,0,0,7122645,71945,1
0.05,0,0,6456107,65213,1
0.05,532,10122,7841594,79637,1
0.05,0,0,7034051,71051,1
0.05,0,0,7004973,70757,1
0.05,313,5949,6528487,66197,1
0.05,0,0,6407113,64718,1
0.05,939,17842,6490466,66319,1
0.05,249,4747,7242127,73353,1
0.05,0,0,6785194,68537,1
0.05,288,5480,8247917,83544,1
0.05,861,16375,6826566,69650,1
0.05,539,10241,6768239,68801,1
0.05,2156,40982,6666834,69083,1
0.05,329,6253,6905363,70016,1
0.05,170,3240,7401106,74895,1
0.05,0,0,7299605,73733,1
0.05,0,0,6638996,67060,1
0.05,0,0,7170970,72434,1
0.05,0,0,7147668,72198,1
0.05,0,0,7486493,75621,1
0.05,58,1112,7549659,76305,1
0.05,0,0,7338549,74126,1
0.05,0,0,6249445,63125,1
0.05,1049,19931,7263909,74220,1
0.05,0,0,6996114,70667,1
0.05,424,8056,7369776,74784,1
0.05,0,0,6791545,68601,1
0.05,0,0,7382157,74567,1
0.05,0,0,7285766,73593,1
0.05,626,11896,7927420,80580,1
0.05,666,12654,6397913,65163,1
0.05,53,1017,6149578,62159,1
0.05,0,0,7886382,79660,1
0.05,0,0,7319298,73932,1
0.05,0,0,6625318,66922,1
0.05,0,0,6634832,67018,1
0.05,0,0,7398794,74735,1
0.05,554,10539,7190655,73080,1
0.05,1091,20748,6139475,62896,1
0.05,0,0,6352704,64168,1
0.05,437,8310,6061970,61585,1
0.05,0,0,6641340,67084,1
0.05,0,0,6804127,68728,1
0.05,0,0,6742220,68103,1
0.05,215,4102,6733706,68190,1
0.05,0,0,6912203,69820,1
0.05,0,0,6702960,67706,1
0.05,0,0,7586561,76631,1
0.05,271,5159,7296358,73919,1
0.05,453,8621,7204467,73138,1
0.05,0,0,7583274,76598,1
0.05,944,17944,7116695,72648,1
0.05,0,0,7443624,75188,1
0.05,0,0,6960705,70310,1
0.05,0,0,7804182,78830,1
0.05,0,0,7523370,75993,1
0.05,40,766,7242971,73193,1
0.05,1108,21055,7748104,79159,1
0.05,495,9415,7022237,71331,1
0.05,524,9975,7249439,73649,1
0.05,0,0,7551541,76278,1
0.05,0,0,6675891,67433,1
0.05,389,7407,7129949,72333,1
0.05,431,8196,6999180,71047,1
0.05,0,0,7216744,72896,1
0.05,0,0,7028128,70991,1
0.05,2460,46757,7416561,76902,1
0.05,0,0,7380099,74546,1
0.05,0,0,6475098,65405,1
0.05,0,0,7426188,75011,1
0.05,1337,25413,8155670,83460,1
0.05,0,0,7141324,72134,1
0.05,0,0,7558261,76346,1
0.05,290,5511,6561511,66512,1
0.05,0,0,6435586,65005,1
0.05,322,6133,6459247,65504,1
0.05,0,0,6485931,65514,1
0.05,0,0,6299245,63628,1
0.05,296,5633,6408891,64975,1
0.05,0,0,7566354,76427,1
0.05,195,3719,7764571,78587,1
0.05,0,0,7069102,71405,1
0.05,0,0,6811892,68806,1
0.05,614,11673,7787458,79157,1
0.05,2665,50653,7674001,79668,1
0.05,252,4788,6648585,67361,1
0.05,202,3851,7074689,71624,1
0.05,0,0,6899221,69689,1
0.05,213,4049,7049756,71381,1
0.05,0,0,6412062,64768,1
0.05,239,4560,6624907,67111,1
0.05,0,0,6898102,69677,1
0.05,0,0,6725659,67935,1
0.05,0,0,6747218,68153,1
0.05,3333,63345,6441985,67763,1
0.05,44,853,7132151,72077,1
0.05,241,4594,7577206,76732,1
0.05,123,2350,7644991,77321,1
0.05,450,8564,6650592,67541,1
0.05,1208,22970,6757554,69234,1
0.05,0,0,6904195,69739,1
0.05,0,0,7191195,72638,1
0.05,0,0,7607941,76847,1
0.05,0,0,8085965,81676,1
0.05,123,2355,6728316,68062,1
0.05,189,3609,6449079,65294,1
0.05,720,13685,6895176,70230,1
0.05,0,0,7908738,79886,1
0.05,2343,44532,7169724,74314,1
0.05,0,0,7287187,73607,1
0.05,0,0,7251772,73250,1
0.05,617,11738,7400151,75247,1
0.05,431,8199,7361941,74711,1
0.05,0,0,8173733,82562,1
0.05,0,0,8124853,82069,1
0.05,0,0,6820471,68893,1
0.05,0,0,6948634,70188,1
0.05,1334,25347,7027102,72058,1
0.05,172,3282,8269333,83667,1
0.05,386,7351,8227094,83413,1
0.05,359,6826,7040192,71403,1
0.05,423,8056,6763676,68661,1
0.05,0,0,6747817,68159,1
0.05,995,18907,7080864,72327,1
0.05,0,0,6540190,66062,1
0.05,496,9429,7604428,77213,1
0.05,0,0,7686135,77637,1
0.05,0,0,7285993,73595,1
0.05,1116,21217,7000212,71610,1
0.05,0,0,6097759,61593,1
0.05,0,0,6500284,65659,1
0.05,0,0,7152936,72251,1
0.05,206,3918,6325796,64063,1
0.05,0,0,6200347,62629,1
0.05,1086,20635,7011821,71704,1
0.05,0,0,7245705,73188,1
0.05,273,5198,7254245,73495,1
0.05,354,6733,7477045,75811,1
0.05,0,0,7278272,73517,1
0.05,596,11327,6812834,69298,1
0.05,0,0,7834563,79137,1
0.05,0,0,6885777,69553,1
0.05,0,0,6745923,68140,1
0.05,784,14907,7558619,76983,1
0.05,0,0,7272295,73457,1
0.05,0,0,7539597,76157,1
0.05,249,4741,6953494,70438,1
0.05,0,0,6862702,69320,1
0.05,0,0,6937318,70073,1
0.05,747,14197,6934735,70651,1
0.05,1464,27831,6470172,66538,1
0.05,2213,42053,7642460,78984,1
0.05,297,5654,7576643,76771,1
0.05,318,6045,6648599,67414,1
0.05,0,0,7591211,76678,1
0.05,1364,25934,6892940,70727,1
0.05,99,1898,6343231,64152,1
0.05,201,3819,7550975,76434,1
0.05,0,0,7182033,72545,1
0.05,0,0,6197388,62599,1
0.05,0,0,6500477,65661,1
0.05,0,0,7350957,74252,1
0.05,441,8396,7116120,72236,1
0.05,501,9521,7566833,76837,1
0.05,0,0,6681277,67487,1
0.05,41,784,7930584,80139,1
0.05,0,0,7531710,76077,1
0.05,698,13267,6290814,64107,1
0.05,680,12931,6636007,67579,1
0.05,0,0,6713115,67809,1
0.05,1207,22933,7918121,80956,1
0.05,1796,34139,7634827,78570,1
0.05,1185,22533,7239949,74088,1
0.05,0,0,7457996,75333,1
0.05,1255,23845,6736536,69059,1
0.05,803,15269,6633969,67658,1
0.05,695,13212,7348272,74786,1
0.05,0,0,7501651,75774,1
0.05,0,0,6813701,68825,1
0.05,0,0,6653409,67206,1
0.05,367,6979,8085376,81966,1
0.05,0,0,7243281,73164,1
0.05,0,0,7059302,71306,1
0.05,150,2866,6788093,68687,1
0.05,411,7818,7469869,75785,1
0.05,1338,25424,6468652,66421,1
0.05,0,0,7251555,73248,1
0.05,1,26,6326155,63901,1
0.05,0,0,7051805,71230,1
0.05,0,0,7273636,73471,1
0.05,0,0,7667913,77453,1
0.05,0,0,6481645,65471,1
0.05,428,8141,6544844,66455,1
0.05,127,2431,7654756,77423,1
0.05,0,0,6472379,65377,1
0.05,0,0,7736027,78141,1
0.05,0,0,7005294,70760,1
0.05,68,1293,6051112,61177,1
0.05,0,0,6445079,65101,1
0.05,756,14383,7659662,77981,1
0.05,0,0,8157096,82394,1
0.05,0,0,6699833,67675,1
0.05,95,1812,7429447,75121,1
0.05,583,11082,6434724,65468,1
0.05,0,0,7991805,80725,1
0.05,0,0,7451532,75268,1
0.05,0,0,8193366,82761,1
0.05,0,0,7119655,71915,1
0.05,138,2624,7386711,74724,1
0.05,871,16558,7984212,81352,1
0.05,654,12428,6425518,65432,1
0.05,46,893,7275948,73531,1
0.05,1899,36091,6754042,69757,1
0.05,0,0,7073762,71452,1
0.05,306,5820,7421713,75214,1
0.05,0,0,7286388,73599,1
0.05,0,0,7279469,73529,1
0.05,0,0,7301232,73749,1
0.05,0,0,6426100,64910,1
0.05,975,18527,7917525,80762,1
0.05,377,7181,7616596,77239,1
0.05,934,17763,6811545,69558,1
0.05,0,0,6707196,67749,1
0.05,280,5325,7052634,71464,1
0.05,258,4914,7107272,71998,1
0.05,0,0,7545379,76215,1
0.05,0,0,6911232,69810,1
0.05,0,0,7707290,77851,1
0.05,0,0,7212568,72854,1
0.05,57,1100,7064143,71400,1
0.05,0,0,6812388,68811,1
0.05,128,2441,7029830,71111,1
0.05,0,0,6526745,65926,1
0.05,0,0,6817040,68858,1
0.05,303,5770,6136158,62226,1
0.05,0,0,6887712,69572,1
0.05,1433,27243,7675163,78684,1
0.05,0,0,5908706,59683,1
0.05,0,0,6742641,68107,1
0.05,240,4561,8421686,85261,1
0.05,414,7872,6861110,69638,1
0.05,0,0,7055647,71269,1
0.05,0,0,7257643,73309,1
0.05,1315,24988,7556851,77394,1
0.05,0,0,6669466,67368,1
0.05,653,12417,6659240,67792,1
0.05,0,0,6945729,70158,1
0.05,0,0,5996573,60571,1
0.05,0,0,6588253,66548,1
0.05,0,0,7222309,72952,1
0.05,81,1552,6314466,63847,1
0.05,565,10750,7122819,72404,1
0.05,389,7408,7633610,77421,1
0.05,0,0,7291348,73649,1
0.05,0,0,6822320,68912,1
0.05,372,7082,7113466,72153,1
0.05,0,0,7263604,73369,1
0.05,967,18381,7747954,79043,1
0.05,1018,19356,7702998,78630,1
0.05,338,6436,7992124,81001,1
0.05,0,0,6904287,69740,1
0.05,0,0,6856569,69258,1
0.05,101,1920,7802427,78893,1
0.05,0,0,6641400,67084,1
0.05,0,0,7687981,77656,1
0.05,0,0,7116978,71888,1
0.05,192,3650,6631563,67140,1
0.05,0,0,7215945,72888,1
0.05,0,0,7560843,76372,1
0.05,293,5583,7394770,74931,1
0.05,0,0,6977726,70482,1
0.05,1798,34181,7265717,74843,1
0.05,0,0,6237398,63004,1
0.05,0,0,7382928,74575,1
0.05,171,3255,6912421,69960,1
0.05,100,1911,6329262,64012,1
0.05,1173,22294,7578032,77493,1
0.05,229,4368,6916240,70045,1
0.05,798,15166,6628324,67597,1
0.05,0,0,6286981,63504,1
0.05,1317,25036,7527109,77095,1
0.05,0,0,6173206,62355,1
0.05,0,0,7125918,71978,1
0.05,442,8414,6618409,67209,1
0.05,0,0,6399657,64643,1
0.05,0,0,8127560,82096,1
0.05,0,0,7021169,70920,1
0.05,0,0,8299520,83833,1
0.05,391,7431,8022100,81347,1
0.05,0,0,8039836,81210,1
0.05,185,3518,7026436,71123,1
0.05,0,0,7204986,72777,1
0.05,0,0,7522406,75983,1
0.05,0,0,7698649,77764,1
0.05,0,0,6551467,66176,1
0.05,846,16081,6694590,68305,1
0.05,0,0,7923643,80036,1
0.05,0,0,7200392,72731,1
0.05,0,0,6470764,65361,1
0.05,339,6457,7168955,72687,1
0.05,688,13085,7062359,71892,1
0.05,85,1632,7507873,75905,1
0.05,0,0,7067744,71391,1
0.05,0,0,6676082,67435,1
0.05,5250,99751,7200852,76978,1
0.05,0,0,7277284,73507,1
0.05,1206,22918,6632158,67966,1
0.05,0,0,6984148,70546,1
0.05,0,0,7385550,74601,1
0.05,0,0,6537713,66037,1
0.05,0,0,7799406,78781,1
0.05,0,0,7630165,77072,1
0.05,0,0,7948402,80286,1
0.05,87,1656,7462296,75446,1
0.05,0,0,7136136,72082,1
0.05,0,0,7757108,78354,1
0.05,444,8441,6319579,64192,1
0.05,0,0,6896795,69664,1
0.05,0,0,7230751,73037,1
0.05,458,8713,6684656,67891,1
0.05,166,3173,7042731,71272,1
0.05,0,0,6387396,64519,1
0.05,0,0,7052125,71233,1
0.05,0,0,6634089,67011,1
0.05,2284,43400,8193213,84605,1
0.05,35,671,7119563,71943,1
0.05,0,0,6786306,68548,1
0.05,586,11143,7497190,76202,1
0.05,497,9457,6868951,69784,1
0.05,2441,46379,8940405,92279,1
0.05,0,0,7113840,71856,1
0.05,0,0,6810023,68788,1
0.05,665,12652,7629306,77600,1
0.05,216,4119,7617225,77116,1
0.05,0,0,6039370,61003,1
0.05,0,0,6927473,69974,1
0.05,0,0,6398091,64627,1
0.05,0,0,6969976,70403,1
0.05,0,0,7682120,77597,1
0.05,0,0,6629947,66969,1
0.05,789,15008,6589669,67199,1
0.05,0,0,7842202,79214,1
0.05,277,5282,6733026,68234,1
0.05,49,946,6809158,68818,1
0.05,1763,33502,6969294,71821,1
0.05,826,15704,6501727,66341,1
0.05,0,0,7366785,74411,1
0.05,261,4965,7261575,73560,1
0.05,1339,25444,6792299,69691,1
0.05,0,0,7222890,72958,1
0.05,0,0,7797690,78764,1
0.05,0,0,6638670,67057,1
0.05,0,0,6467499,65328,1
0.05,683,12987,7221299,73494,1
0.05,472,8972,7394462,75072,1
0.05,0,0,7197467,72701,1
0.05,1407,26746,7102038,72874,1
0.05,51,969,6332756,64008,1
0.05,391,7429,7899967,80113,1
0.05,0,0,6671056,67384,1
0.05,0,0,7244454,73176,1
0.05,0,0,7567967,76444,1
0.05,360,6848,6787293,68849,1
0.05,0,0,7558870,76352,1
0.05,651,12382,6873300,69953,1
0.05,0,0,7164251,72366,1
0.05,139,2655,7009508,70915,1
0.05,0,0,6966387,70367,1
0.05,17,323,7613640,76919,1
0.05,263,4997,7855464,79560,1
0.05,0,0,7566121,76425,1
0.05,0,0,7989974,80706,1
0.05,0,0,6934868,70049,1
0.05,115,2192,7349685,74332,1
0.05,172,3283,6272100,63493,1
